order_item_id,order_id,item_id,quantity,item_price
4516,2801,309,4,561
4517,931,154,3,140
4518,2599,967,4,343
4519,4194,1164,2,512
4520,793,2817,4,290
4521,2470,385,3,380
4522,4036,3720,2,208
4523,4176,2796,1,127
4524,4384,4720,3,597
4525,2895,1057,2,534
4526,1770,1732,3,260
4527,3918,3443,2,328
4528,3151,1670,3,568
4529,4167,4077,3,431
4530,4359,4028,3,242
4531,712,3775,3,130
4532,2578,1460,4,326
4533,4881,6,2,311
4534,4306,4787,2,374
4535,4051,1642,3,105
4536,2165,3830,3,535
4537,3149,4881,1,258
4538,4411,617,2,410
4539,1947,886,4,267
4540,1573,2071,2,439
4541,4357,161,2,377
4542,3646,1218,2,587
4543,200,4179,1,558
4544,2378,168,4,308
4545,4069,3913,3,292
4546,90,2703,4,375
4547,591,2603,3,501
4548,92,4440,3,336
4549,3658,4108,4,531
4550,2104,3606,1,433
4551,3816,1554,1,544
4552,1966,450,3,523
4553,4157,4670,1,490
4554,2165,4028,1,242
4555,590,2538,1,454
4556,4332,2710,1,397
4557,2081,4561,3,150
4558,3639,2958,1,585
4559,3315,2665,4,588
4560,786,1790,4,584
4561,4117,4103,3,261
4562,1889,3235,2,327
4563,4046,319,1,301
4564,3785,2178,4,220
4565,1178,2157,2,487
4566,1278,2554,4,531
4567,2966,429,4,425
4568,302,4340,2,580
4569,2345,2486,1,563
4570,4869,4403,3,560
4571,3216,901,3,468
4572,3316,1621,3,312
4573,4515,3399,1,274
4574,62,749,1,358
4575,858,4873,4,475
4576,538,4290,3,251
4577,1341,2412,3,229
4578,4792,1028,4,207
4579,818,4245,4,431
4580,3108,3133,2,391
4581,975,2842,2,250
4582,4638,1141,1,473
4583,3653,238,3,198
4584,3304,4826,4,294
4585,1712,4554,3,182
4586,790,2533,1,403
4587,2081,1755,3,130
4588,581,4810,4,566
4589,2042,1611,4,176
4590,352,3119,4,578
4591,2303,4440,1,336
4592,1074,1488,4,463
4593,2032,4759,2,152
4594,4369,3195,4,175
4595,1883,246,3,400
4596,4346,1278,4,382
4597,1261,2329,4,438
4598,232,1557,3,259
4599,957,1558,1,364
4600,4730,2223,1,568
4601,4338,2333,1,240
4602,2182,305,1,166
4603,1095,2923,4,558
4604,3930,793,4,579
4605,3537,407,2,540
4606,3493,4428,1,241
4607,3382,2353,3,385
4608,1303,2038,3,290
4609,4315,2967,3,286
4610,697,2717,3,136
4611,307,2821,2,585
4612,2024,4647,2,400
4613,314,3043,2,231
4614,3475,4003,1,258
4615,1403,1361,4,276
4616,4377,1054,3,120
4617,3399,440,3,466
4618,35,4354,2,254
4619,2118,783,1,323
4620,360,2611,2,237
4621,408,1815,3,467
4622,4676,234,3,321
4623,4702,2074,2,591
4624,3110,2432,3,550
4625,3934,4489,4,376
4626,2093,462,4,253
4627,137,1752,2,352
4628,2871,839,4,364
4629,979,3210,4,593
4630,4916,2785,2,189
4631,1485,4206,2,409
4632,2415,1352,2,289
4633,3377,206,4,403
4634,467,1095,3,285
4635,4934,4306,1,407
4636,975,185,3,216
4637,4719,2793,2,433
4638,1923,4987,3,459
4639,2598,4495,1,302
4640,2652,2730,3,293
4641,1800,314,2,373
4642,1016,228,1,561
4643,1749,3094,4,433
4644,3318,3958,3,319
4645,685,4096,4,150
4646,3151,2740,4,398
4647,1457,927,1,379
4648,369,3337,4,177
4649,4447,3122,4,595
4650,4614,2109,3,453
4651,1345,2356,1,118
4652,4118,537,2,460
4653,179,4171,2,578
4654,2756,1442,1,463
4655,1133,3400,4,361
4656,1480,3353,3,206
4657,3067,3147,4,106
4658,4029,609,2,492
4659,4627,612,3,461
4660,2412,1021,1,322
4661,1921,4881,4,258
4662,2473,241,4,499
4663,959,2053,3,167
4664,3288,1603,4,361
4665,1072,2405,1,226
4666,1489,4490,3,184
4667,4768,1415,1,574
4668,1934,369,1,126
4669,2017,2077,1,274
4670,4975,1447,1,383
4671,3938,9,4,350
4672,3036,3517,3,170
4673,3262,4430,4,591
4674,2200,2278,2,385
4675,1400,393,1,365
4676,2303,1852,1,446
4677,4854,779,2,279
4678,4283,3432,2,304
4679,879,1699,1,596
4680,4769,3255,4,459
4681,4972,4483,4,431
4682,4214,3272,1,144
4683,3695,3253,3,461
4684,871,3612,2,350
4685,706,2613,4,497
4686,2690,1846,3,247
4687,2260,3509,1,321
4688,4582,3893,1,186
4689,3868,3112,4,358
4690,1578,4318,4,246
4691,1968,1867,1,393
4692,1253,1053,4,587
4693,1253,927,4,379
4694,3050,3773,4,303
4695,4439,3043,1,231
4696,3129,4226,2,358
4697,1667,2096,3,537
4698,4390,3841,2,589
4699,28,827,1,468
4700,3610,3488,3,576
4701,1620,4696,1,277
4702,2907,770,2,123
4703,1345,3971,1,197
4704,3914,457,4,128
4705,3786,1073,4,273
4706,4669,2776,2,433
4707,3769,4631,4,494
4708,3830,2484,2,350
4709,928,2299,1,395
4710,1779,2972,1,528
4711,3104,3930,2,204
4712,2445,4401,3,199
4713,3089,1643,2,557
4714,4466,1018,3,288
4715,164,4043,2,131
4716,4000,1464,1,348
4717,2758,1512,4,486
4718,3574,3474,2,404
4719,351,4472,3,295
4720,201,3639,4,432
4721,2553,1722,3,539
4722,3929,687,3,579
4723,1052,4467,3,595
4724,4433,3484,3,335
4725,287,4251,2,221
4726,2679,3633,4,550
4727,1796,4778,4,111
4728,3559,3278,4,158
4729,107,3940,4,222
4730,2554,2945,1,466
4731,3514,3500,1,157
4732,117,2919,2,178
4733,1269,1445,4,413
4734,741,88,1,283
4735,23,1530,4,516
4736,361,3240,2,597
4737,4094,3186,3,535
4738,4796,13,2,568
4739,1451,2929,1,329
4740,217,320,1,584
4741,2755,4388,1,177
4742,628,4869,2,212
4743,3268,1684,2,571
4744,567,2450,2,280
4745,3759,4254,4,132
4746,2491,384,1,477
4747,2021,4494,2,498
4748,3531,1097,2,584
4749,2507,970,4,485
4750,3556,2521,1,393
4751,2192,3252,3,369
4752,4410,3675,3,586
4753,2923,194,1,278
4754,729,2845,4,346
4755,3329,4856,1,504
4756,474,1253,3,562
4757,4781,795,2,160
4758,606,2723,1,543
4759,3571,1627,3,385
4760,1243,2842,2,250
4761,3603,91,1,111
4762,3755,3678,4,347
4763,4371,4173,3,209
4764,3879,3520,2,119
4765,1900,1321,2,463
4766,3744,3460,4,224
4767,4848,2370,3,185
4768,2265,2469,2,524
4769,3146,2594,4,503
4770,676,1658,3,116
4771,4054,3378,4,386
4772,710,4038,4,536
4773,923,346,4,502
4774,3400,3882,4,165
4775,408,1665,3,591
4776,4244,3874,4,274
4777,1110,2773,4,589
4778,3593,650,2,248
4779,4599,2707,3,302
4780,1789,1913,3,197
4781,3960,3686,4,360
4782,1491,4862,4,590
4783,3585,1810,1,501
4784,3851,3261,4,584
4785,4201,2113,3,581
4786,1482,1483,2,340
4787,1281,676,3,395
4788,3943,476,2,365
4789,4855,326,4,508
4790,875,3264,1,492
4791,112,2136,2,118
4792,202,4254,3,132
4793,4714,1297,4,575
4794,2654,282,2,117
4795,995,657,1,422
4796,4121,2211,1,402
4797,4753,3246,1,456
4798,1532,901,4,468
4799,1390,4427,2,227
4800,531,144,2,595
4801,1618,3370,4,244
4802,4142,3934,2,363
4803,365,2488,4,474
4804,3372,2536,1,213
4805,2825,1414,2,210
4806,1373,1044,1,380
4807,2858,2584,4,431
4808,2238,3675,1,586
4809,3475,650,3,248
4810,4445,4761,4,511
4811,4469,3292,3,242
4812,3577,2922,4,187
4813,3363,173,1,318
4814,4044,3022,1,287
4815,3976,2049,1,402
4816,985,4079,3,253
4817,2159,3097,1,129
4818,1527,2928,3,353
4819,3373,1895,3,280
4820,1037,3977,2,512
4821,4619,3263,2,526
4822,3174,409,2,304
4823,1990,3550,4,583
4824,2245,3376,3,113
4825,2103,4023,1,313
4826,2231,578,2,414
4827,1043,3608,4,408
4828,4459,4178,3,238
4829,2521,603,4,194
4830,4105,3756,1,141
4831,2708,4070,2,317
4832,1330,988,3,189
4833,3656,4237,4,383
4834,3906,2316,2,386
4835,1081,4235,2,115
4836,3606,3119,3,578
4837,824,1084,2,308
4838,3620,2609,4,299
4839,3251,1588,3,334
4840,2116,1085,3,567
4841,3568,1750,2,304
4842,48,3167,1,599
4843,1441,1656,1,426
4844,3736,3547,1,386
4845,945,40,4,102
4846,3269,1351,3,122
4847,3642,1995,2,241
4848,3120,2454,1,459
4849,1984,744,2,309
4850,355,3283,1,373
4851,3306,4134,1,109
4852,4533,2365,2,308
4853,4796,1107,4,366
4854,1918,3428,2,409
4855,4186,630,2,404
4856,369,4911,4,400
4857,2987,4635,4,107
4858,1193,2257,2,446
4859,1387,3986,4,239
4860,3994,492,1,306
4861,3003,4680,4,283
4862,1897,4154,2,247
4863,2548,1483,4,340
4864,4800,1950,3,215
4865,1554,2444,4,223
4866,2811,3134,1,454
4867,3033,3518,3,519
4868,112,2135,1,196
4869,4073,1862,1,104
4870,1064,611,3,390
4871,4198,1148,1,544
4872,1393,4742,3,198
4873,1198,2331,1,359
4874,3898,2562,2,443
4875,341,829,1,349
4876,2862,1696,3,419
4877,4292,2205,2,198
4878,1206,2274,2,387
4879,1575,2881,4,337
4880,3307,3466,4,471
4881,4601,266,4,487
4882,1541,1290,2,568
4883,3585,3621,4,201
4884,4054,3392,2,390
4885,1927,473,4,285
4886,3520,2576,1,318
4887,1406,1897,4,594
4888,2014,3155,3,145
4889,448,890,4,494
4890,1721,3500,2,157
4891,3868,1612,3,134
4892,4094,4477,3,529
4893,34,186,2,535
4894,497,4006,3,577
4895,2912,3334,3,391
4896,1404,2227,3,369
4897,3220,3214,4,391
4898,2711,4016,3,116
4899,1603,1292,1,335
4900,4686,2674,1,153
4901,4773,2518,4,391
4902,3713,3764,4,554
4903,3603,3049,1,351
4904,4097,2155,3,138
4905,2335,3103,1,577
4906,1280,3619,2,232
4907,3246,3844,3,268
4908,4950,521,1,586
4909,50,1645,1,450
4910,2665,655,3,246
4911,1775,42,3,498
4912,3589,2912,3,388
4913,4047,3785,4,541
4914,66,3952,2,389
4915,4224,1824,4,471
4916,2745,4944,1,504
4917,188,2309,2,559
4918,4674,1514,4,160
4919,4040,4767,1,405
4920,2889,3737,3,140
4921,4858,1281,1,553
4922,667,4925,3,227
4923,933,3139,4,235
4924,1971,220,1,580
4925,3853,3395,2,282
4926,4141,4010,1,316
4927,2177,4960,3,368
4928,618,3808,4,529
4929,4859,2033,2,551
4930,793,1630,2,596
4931,1251,3250,4,426
4932,3994,461,4,311
4933,2445,290,1,418
4934,2323,1136,1,584
4935,4234,2514,2,597
4936,1351,224,1,518
4937,2831,2446,3,218
4938,2276,454,3,435
4939,2207,4459,1,386
4940,1918,2047,2,536
4941,3835,2723,1,543
4942,2078,4099,4,210
4943,1122,4689,4,497
4944,609,3876,2,215
4945,769,691,2,360
4946,784,849,4,402
4947,2930,3387,4,454
4948,2390,4702,3,147
4949,168,4825,1,596
4950,4780,2469,2,524
4951,3257,1429,4,285
4952,2480,2316,2,386
4953,4135,3926,4,142
4954,980,2616,2,129
4955,2435,739,2,499
4956,4023,4752,3,143
4957,2817,2219,3,533
4958,791,2353,3,385
4959,4838,3240,3,597
4960,1475,875,3,344
4961,3187,335,4,578
4962,4002,1179,1,177
4963,2449,630,4,404
4964,3675,81,1,579
4965,3381,910,3,402
4966,1127,450,2,523
4967,1751,3071,2,103
4968,4198,2971,1,268
4969,4751,4079,1,253
4970,3162,1980,4,323
4971,3190,4776,1,595
4972,752,3396,4,472
4973,1233,730,3,125
4974,859,3300,2,596
4975,4415,3012,2,427
4976,3861,3021,4,136
4977,4729,1014,1,341
4978,3942,4776,4,595
4979,2700,1321,1,463
4980,2001,3265,1,118
4981,240,4609,1,444
4982,2191,4683,4,461
4983,4215,4944,3,504
4984,4692,2909,2,377
4985,2016,3044,4,388
4986,163,2191,3,135
4987,4750,2242,2,494
4988,350,2570,4,376
4989,31,3505,4,506
4990,2139,1303,3,503
4991,2176,790,4,118
4992,2827,3300,2,596
4993,3620,1965,3,172
4994,848,417,4,386
4995,792,3273,2,201
4996,509,1345,4,246
4997,4841,2738,3,295
4998,4836,2416,4,209
4999,4333,2646,2,339
5000,1013,2608,1,589
