item_id,restaurant_id,item_name,category,price
3369,4117,Ball,Veg,201
3370,4412,Hotel,Veg,244
3371,2612,According,Non-Veg,555
3372,1447,Sound,Non-Veg,246
3373,2171,Material,Non-Veg,360
3374,2922,Possible,Non-Veg,378
3375,3684,Herself,Non-Veg,438
3376,2262,Spring,Veg,113
3377,1946,Their,Veg,365
3378,4935,Executive,Non-Veg,386
3379,1854,Mr,Veg,240
3380,600,Open,Veg,482
3381,4888,Job,Veg,505
3382,4136,Rise,Veg,392
3383,3404,Town,Veg,522
3384,2991,Whose,Veg,493
3385,4744,Scene,Non-Veg,130
3386,4278,Necessary,Veg,270
3387,4361,Coach,Veg,454
3388,2819,Director,Non-Veg,304
3389,863,Station,Non-Veg,577
3390,4528,Again,Non-Veg,581
3391,4056,The,Veg,519
3392,1220,Easy,Non-Veg,390
3393,3796,Wall,Veg,210
3394,4605,Indicate,Non-Veg,167
3395,4543,Contain,Veg,282
3396,528,Campaign,Veg,472
3397,2923,Method,Non-Veg,295
3398,3205,International,Veg,225
3399,1163,Yeah,Veg,274
3400,4765,Fill,Veg,361
3401,3565,Pm,Veg,474
3402,847,Bill,Non-Veg,511
3403,2118,Decide,Non-Veg,385
3404,3087,Meet,Non-Veg,254
3405,1771,Learn,Veg,168
3406,3284,Enjoy,Non-Veg,207
3407,1826,Fast,Non-Veg,522
3408,3324,Music,Veg,134
3409,446,Son,Non-Veg,458
3410,1026,Response,Non-Veg,143
3411,1772,Describe,Non-Veg,242
3412,1360,Chair,Veg,310
3413,19,Number,Non-Veg,577
3414,561,Professional,Non-Veg,585
3415,472,Carry,Non-Veg,515
3416,28,Upon,Veg,587
3417,560,Husband,Veg,384
3418,2656,Cover,Non-Veg,546
3419,3237,Industry,Non-Veg,105
3420,4554,Arm,Non-Veg,317
3421,945,Behavior,Veg,126
3422,3949,Pressure,Veg,326
3423,3657,Huge,Non-Veg,383
3424,4964,Television,Non-Veg,488
3425,3064,Miss,Veg,524
3426,1980,Including,Veg,155
3427,2717,War,Non-Veg,467
3428,4922,Outside,Veg,409
3429,816,Yard,Non-Veg,435
3430,2327,Discussion,Non-Veg,204
3431,2331,Through,Veg,117
3432,1003,Full,Non-Veg,304
3433,1543,White,Non-Veg,142
3434,4205,Particular,Non-Veg,188
3435,1230,Much,Non-Veg,173
3436,3306,Second,Non-Veg,256
3437,2530,Turn,Non-Veg,365
3438,1431,Recognize,Non-Veg,233
3439,3913,Let,Veg,563
3440,1533,Instead,Veg,188
3441,1893,Real,Non-Veg,335
3442,3125,Detail,Veg,231
3443,1422,Leader,Non-Veg,328
3444,391,Of,Non-Veg,133
3445,2819,Section,Veg,182
3446,1870,Adult,Non-Veg,516
3447,2961,Gun,Non-Veg,231
3448,1196,Side,Veg,527
3449,2606,Certain,Veg,453
3450,858,Go,Veg,303
3451,3228,Head,Veg,386
3452,1517,Guess,Veg,435
3453,1154,Matter,Veg,549
3454,843,Particular,Non-Veg,596
3455,1683,Want,Veg,541
3456,295,Picture,Veg,415
3457,645,Practice,Non-Veg,357
3458,3634,Could,Non-Veg,391
3459,2136,Treat,Veg,553
3460,111,Everybody,Non-Veg,224
3461,584,Investment,Non-Veg,543
3462,3226,End,Non-Veg,250
3463,1487,Already,Non-Veg,458
3464,4865,Range,Non-Veg,346
3465,1649,East,Non-Veg,274
3466,2382,Lead,Non-Veg,471
3467,106,Support,Veg,591
3468,3554,Big,Non-Veg,456
3469,1695,Indeed,Veg,401
3470,1734,Quality,Non-Veg,179
3471,382,Tv,Non-Veg,206
3472,2737,Work,Veg,399
3473,4357,Police,Non-Veg,502
3474,1317,Indicate,Non-Veg,404
3475,2703,Her,Veg,443
3476,4916,Option,Non-Veg,157
3477,4075,Personal,Non-Veg,190
3478,4805,Nation,Veg,234
3479,907,Instead,Veg,449
3480,663,Fire,Non-Veg,268
3481,463,Reach,Veg,433
3482,2903,Prove,Non-Veg,221
3483,4681,Wonder,Non-Veg,599
3484,943,Night,Veg,335
3485,158,Different,Veg,498
3486,3310,Need,Veg,175
3487,1327,Special,Veg,408
3488,2718,Time,Non-Veg,576
3489,2669,Special,Veg,122
3490,2569,Lawyer,Veg,432
3491,3393,No,Non-Veg,172
3492,2107,Final,Non-Veg,187
3493,4800,Prove,Non-Veg,202
3494,648,Media,Non-Veg,193
3495,3323,Practice,Non-Veg,548
3496,2939,Left,Non-Veg,415
3497,2484,Together,Non-Veg,365
3498,4242,System,Non-Veg,352
3499,2907,Rule,Non-Veg,457
3500,3026,Certain,Veg,157
3501,1376,Much,Veg,530
3502,1824,Movement,Non-Veg,498
3503,245,Industry,Veg,108
3504,2349,Role,Non-Veg,112
3505,868,Red,Non-Veg,506
3506,2862,Floor,Non-Veg,516
3507,480,Different,Non-Veg,492
3508,2463,Training,Veg,230
3509,1936,Cold,Veg,321
3510,3374,By,Non-Veg,428
3511,3022,Economic,Veg,471
3512,3193,Particularly,Veg,252
3513,88,Like,Non-Veg,480
3514,1241,Little,Non-Veg,466
3515,573,Star,Veg,571
3516,814,Else,Veg,579
3517,179,While,Non-Veg,170
3518,1726,Free,Non-Veg,519
3519,163,Guess,Veg,444
3520,2641,Firm,Non-Veg,119
3521,1006,Among,Non-Veg,180
3522,2349,Economy,Non-Veg,537
3523,2422,Who,Veg,327
3524,2756,Understand,Veg,445
3525,4299,Place,Non-Veg,118
3526,4143,Politics,Veg,543
3527,4559,Term,Non-Veg,264
3528,3742,Commercial,Veg,467
3529,4504,Bar,Veg,486
3530,1218,Thousand,Veg,206
3531,2475,Indeed,Non-Veg,476
3532,930,Cell,Non-Veg,447
3533,317,Among,Non-Veg,313
3534,1503,Activity,Veg,338
3535,421,Real,Non-Veg,246
3536,4359,Require,Non-Veg,280
3537,1450,Than,Non-Veg,529
3538,428,Across,Non-Veg,435
3539,397,Street,Veg,539
3540,796,Bad,Non-Veg,297
3541,107,Charge,Non-Veg,584
3542,4050,Doctor,Veg,386
3543,98,Down,Non-Veg,152
3544,1904,Per,Veg,468
3545,3571,South,Veg,339
3546,3302,According,Veg,389
3547,43,Study,Non-Veg,386
3548,1578,Plant,Veg,287
3549,4191,Talk,Veg,494
3550,4284,Group,Veg,583
3551,385,Star,Non-Veg,105
3552,4915,Your,Veg,382
3553,3472,Inside,Veg,362
3554,3578,Traditional,Veg,148
3555,3239,Low,Non-Veg,451
3556,1697,Response,Veg,299
3557,2135,Interesting,Veg,159
3558,3893,Weight,Non-Veg,132
3559,2537,Avoid,Non-Veg,402
3560,4322,Seat,Non-Veg,343
3561,2393,Edge,Veg,271
3562,4614,Point,Veg,306
3563,3816,Art,Veg,474
3564,296,Common,Veg,382
3565,414,Loss,Non-Veg,577
3566,1996,Report,Veg,121
3567,4,Management,Non-Veg,146
3568,178,Old,Veg,448
3569,746,Garden,Veg,588
3570,4355,Those,Veg,531
3571,652,Will,Non-Veg,257
3572,3890,Reduce,Non-Veg,357
3573,3272,Process,Non-Veg,242
3574,2483,Name,Non-Veg,146
3575,290,Life,Veg,126
3576,803,Together,Veg,554
3577,2531,Edge,Veg,126
3578,234,Culture,Veg,568
3579,408,Moment,Veg,496
3580,694,International,Non-Veg,538
3581,1170,Leader,Non-Veg,244
3582,4658,Window,Veg,174
3583,2478,Teach,Veg,286
3584,432,Benefit,Veg,109
3585,2545,Onto,Veg,220
3586,983,Enough,Non-Veg,388
3587,3161,Build,Veg,561
3588,3045,Agent,Veg,264
3589,4993,Wife,Veg,481
3590,3925,College,Veg,363
3591,3313,Move,Non-Veg,260
3592,4874,Sign,Veg,490
3593,4319,Policy,Non-Veg,517
3594,1689,Protect,Non-Veg,426
3595,468,Face,Veg,490
3596,2617,Manager,Veg,396
3597,1346,Form,Veg,217
3598,2423,Scene,Veg,583
3599,4508,Recognize,Veg,410
3600,4722,Matter,Non-Veg,362
3601,1012,Republican,Non-Veg,183
3602,1678,Attention,Non-Veg,245
3603,3698,Center,Non-Veg,592
3604,4898,Know,Non-Veg,270
3605,4067,Table,Veg,588
3606,1893,Black,Veg,433
3607,2870,Reduce,Non-Veg,523
3608,4351,Training,Veg,408
3609,1487,Mr,Veg,113
3610,3340,Per,Non-Veg,248
3611,1417,Create,Non-Veg,468
3612,4858,History,Non-Veg,350
3613,2847,Newspaper,Veg,156
3614,1358,Through,Non-Veg,446
3615,4061,Heart,Non-Veg,401
3616,4661,Much,Veg,509
3617,1392,More,Veg,446
3618,1579,Her,Non-Veg,507
3619,3750,Beyond,Veg,232
3620,3626,Claim,Non-Veg,269
3621,2504,Leave,Veg,201
3622,3138,Support,Non-Veg,575
3623,2910,Out,Veg,205
3624,2665,Open,Veg,270
3625,400,Democrat,Veg,227
3626,4383,Turn,Non-Veg,349
3627,3958,Election,Non-Veg,131
3628,2234,Ball,Non-Veg,315
3629,1540,Director,Veg,361
3630,237,Force,Veg,429
3631,4911,Process,Veg,593
3632,928,After,Non-Veg,343
3633,4510,Service,Veg,550
3634,420,White,Non-Veg,490
3635,4125,Sense,Non-Veg,384
3636,2396,Detail,Non-Veg,389
3637,661,His,Non-Veg,362
3638,2624,Him,Non-Veg,436
3639,3951,Space,Veg,432
3640,450,Street,Veg,413
3641,380,None,Veg,184
3642,1251,Despite,Veg,514
3643,2460,Activity,Veg,428
3644,2999,Create,Veg,144
3645,4452,Two,Non-Veg,402
3646,2302,Form,Veg,432
3647,727,Degree,Non-Veg,564
3648,1468,Gas,Non-Veg,299
3649,2729,During,Non-Veg,300
3650,3153,Nor,Non-Veg,428
3651,3521,Enough,Non-Veg,267
3652,4906,Western,Veg,339
3653,3355,Direction,Veg,471
3654,416,Piece,Veg,385
3655,600,Person,Non-Veg,289
3656,3075,Ago,Veg,170
3657,4175,Approach,Veg,244
3658,1568,Sister,Non-Veg,458
3659,1095,Car,Non-Veg,585
3660,2944,Song,Veg,488
3661,4154,Economy,Non-Veg,308
3662,1448,Article,Non-Veg,459
3663,1493,East,Non-Veg,477
3664,2672,Him,Veg,484
3665,1459,Culture,Non-Veg,307
3666,1209,Prove,Non-Veg,564
3667,4935,Guy,Non-Veg,321
3668,2213,Meeting,Non-Veg,386
3669,1355,My,Non-Veg,262
3670,213,Too,Veg,464
3671,3895,By,Veg,171
3672,4603,Respond,Non-Veg,339
3673,2964,Blue,Non-Veg,513
3674,2849,Career,Veg,226
3675,3043,Beat,Veg,586
3676,3035,Hair,Non-Veg,184
3677,1733,Heart,Non-Veg,114
3678,3082,Four,Veg,347
3679,1271,Keep,Non-Veg,581
3680,4869,Cause,Non-Veg,411
3681,1530,Employee,Veg,543
3682,1082,What,Veg,382
3683,3532,Position,Veg,101
3684,1152,Success,Veg,173
3685,1723,Like,Non-Veg,163
3686,717,Water,Non-Veg,360
3687,4200,Area,Non-Veg,446
3688,2191,Cell,Non-Veg,423
3689,205,Receive,Veg,338
3690,3830,Experience,Veg,496
3691,3110,Compare,Non-Veg,436
3692,4095,Tv,Non-Veg,440
3693,1333,Commercial,Non-Veg,378
3694,2049,Feeling,Veg,452
3695,1850,Final,Veg,533
3696,4843,Its,Veg,479
3697,1238,Son,Non-Veg,562
3698,2019,Learn,Non-Veg,561
3699,518,Federal,Non-Veg,300
3700,1439,Suffer,Veg,591
3701,4087,Shoulder,Non-Veg,392
3702,2053,Government,Veg,385
3703,4369,Could,Non-Veg,320
3704,4518,Fine,Non-Veg,506
3705,2313,Large,Veg,261
3706,2260,Many,Veg,547
3707,3150,Risk,Non-Veg,282
3708,782,Think,Veg,554
3709,2714,Although,Veg,472
3710,1245,More,Veg,364
3711,2417,Few,Veg,597
3712,976,Time,Veg,231
3713,3492,Laugh,Non-Veg,421
3714,3426,Scene,Non-Veg,219
3715,417,Sport,Non-Veg,479
3716,215,Bed,Non-Veg,318
3717,3979,Anything,Veg,516
3718,1136,Explain,Non-Veg,259
3719,3776,Successful,Veg,399
3720,1583,Few,Non-Veg,208
3721,4524,Economic,Non-Veg,337
3722,733,Return,Veg,392
3723,2747,Probably,Non-Veg,574
3724,2264,Hundred,Non-Veg,575
3725,4509,Skin,Non-Veg,166
3726,3805,Treat,Non-Veg,415
3727,2428,Apply,Non-Veg,286
3728,232,Make,Non-Veg,135
3729,4931,But,Non-Veg,148
3730,4354,Tend,Veg,355
3731,403,Condition,Non-Veg,534
3732,4866,Manage,Non-Veg,206
3733,65,Common,Non-Veg,107
3734,2238,Go,Non-Veg,335
3735,950,Pick,Non-Veg,277
3736,173,No,Non-Veg,341
3737,2676,Popular,Veg,140
3738,1251,Experience,Non-Veg,456
3739,3049,Full,Non-Veg,344
3740,4006,Reveal,Veg,212
3741,638,Board,Veg,464
3742,949,Sell,Non-Veg,355
3743,2261,Trip,Non-Veg,265
3744,1695,Action,Non-Veg,441
3745,4848,Painting,Veg,177
3746,4758,Time,Veg,306
3747,143,Center,Non-Veg,410
3748,4582,Practice,Non-Veg,465
3749,1461,Plant,Veg,295
3750,3888,Rich,Veg,501
3751,293,Court,Veg,420
3752,1644,Occur,Veg,163
3753,2719,Recognize,Non-Veg,239
3754,838,Factor,Veg,473
3755,1038,Various,Veg,524
3756,272,Manager,Non-Veg,141
3757,1959,Consider,Veg,472
3758,2370,Manager,Non-Veg,543
3759,806,Today,Veg,405
3760,3175,Rather,Non-Veg,308
3761,883,Room,Veg,566
3762,832,Sure,Non-Veg,519
3763,3172,Knowledge,Non-Veg,403
3764,2192,Himself,Veg,554
3765,2041,Social,Non-Veg,172
3766,1595,Social,Non-Veg,491
3767,1627,Time,Veg,252
3768,3585,Score,Non-Veg,234
3769,274,Senior,Non-Veg,461
3770,590,Executive,Veg,363
3771,2701,Tonight,Veg,315
3772,583,Vote,Non-Veg,308
3773,3634,Learn,Non-Veg,303
3774,1991,Six,Non-Veg,209
3775,1259,Final,Non-Veg,130
3776,2867,Involve,Non-Veg,111
3777,3739,Interesting,Veg,226
3778,572,Half,Non-Veg,412
3779,545,Leave,Veg,293
3780,4223,Water,Veg,239
3781,4829,Term,Veg,126
3782,4513,Protect,Veg,145
3783,638,Fear,Non-Veg,234
3784,41,Film,Non-Veg,416
3785,4883,Successful,Non-Veg,541
3786,4393,Onto,Veg,157
3787,1621,Mission,Veg,112
3788,3673,Manager,Non-Veg,536
3789,4138,Star,Veg,199
3790,4129,Simply,Non-Veg,548
3791,1300,Worry,Veg,148
3792,4712,Fire,Veg,390
3793,160,Important,Veg,193
3794,1953,Many,Veg,194
3795,1732,Recognize,Veg,244
3796,2447,White,Veg,171
3797,3163,None,Veg,550
3798,1733,Interest,Non-Veg,478
3799,581,Clearly,Non-Veg,109
3800,220,College,Veg,261
3801,4475,Far,Veg,313
3802,1750,World,Non-Veg,103
3803,1471,Officer,Veg,323
3804,4329,Knowledge,Non-Veg,480
3805,1395,Special,Non-Veg,128
3806,922,These,Non-Veg,401
3807,2774,Bad,Non-Veg,302
3808,4463,Evidence,Non-Veg,529
3809,4577,Something,Veg,176
3810,3435,Front,Veg,158
3811,3583,Charge,Non-Veg,544
3812,1119,Sign,Veg,295
3813,1866,Activity,Non-Veg,421
3814,4312,Role,Veg,517
3815,725,Oil,Veg,206
3816,712,Win,Veg,441
3817,1826,Early,Veg,488
3818,3927,Heavy,Veg,108
3819,391,Often,Veg,119
3820,1071,Sister,Veg,248
3821,4488,Trouble,Veg,482
3822,2766,Walk,Non-Veg,116
3823,4481,Paper,Non-Veg,111
3824,2429,Structure,Veg,575
3825,4495,Size,Veg,181
3826,2148,Everybody,Veg,166
3827,3573,Off,Non-Veg,232
3828,4479,Seem,Veg,543
3829,2755,Hope,Veg,152
3830,3264,Pay,Non-Veg,535
3831,3826,Others,Non-Veg,305
3832,3417,Phone,Non-Veg,531
3833,2058,Pass,Veg,573
3834,2312,Because,Non-Veg,502
3835,2880,Century,Veg,332
3836,3643,Republican,Non-Veg,500
3837,2610,Decade,Veg,153
3838,1431,Thank,Veg,586
3839,1914,Only,Veg,589
3840,758,Term,Non-Veg,167
3841,2135,Radio,Veg,589
3842,1913,Far,Veg,390
3843,1740,Prevent,Veg,443
3844,3218,Debate,Non-Veg,268
3845,4757,Watch,Veg,496
3846,1135,Management,Veg,260
3847,3713,Still,Veg,114
3848,765,College,Veg,290
3849,2726,Admit,Non-Veg,114
3850,3369,Rule,Veg,386
3851,3498,Large,Non-Veg,462
3852,1673,Another,Non-Veg,511
3853,3406,Remember,Veg,109
3854,583,Tend,Non-Veg,156
3855,4767,Eye,Non-Veg,298
3856,4634,Nature,Non-Veg,260
3857,1822,Meeting,Veg,362
3858,1186,She,Non-Veg,488
3859,4526,Candidate,Non-Veg,573
3860,1638,Democrat,Veg,480
3861,2181,Whose,Veg,352
3862,189,Leg,Non-Veg,218
3863,1747,Light,Non-Veg,179
3864,3827,Of,Non-Veg,223
3865,2621,Third,Veg,412
3866,3946,Wear,Non-Veg,171
3867,2327,Worker,Veg,569
3868,1185,True,Non-Veg,581
3869,2794,Read,Non-Veg,267
3870,2947,Follow,Veg,383
3871,2501,While,Non-Veg,593
3872,4947,Hospital,Veg,135
3873,170,Security,Non-Veg,411
3874,4926,Food,Veg,274
3875,2746,Then,Veg,298
3876,1081,Store,Non-Veg,215
3877,1264,Only,Veg,523
3878,4865,Possible,Non-Veg,414
3879,4454,Machine,Veg,526
3880,2249,Partner,Veg,319
3881,3909,Billion,Veg,478
3882,1326,Interview,Non-Veg,165
3883,3178,Certainly,Veg,364
3884,3874,Computer,Veg,233
3885,2149,Cultural,Veg,218
3886,1689,Maintain,Non-Veg,221
3887,2986,Tend,Non-Veg,420
3888,2077,Energy,Veg,486
3889,1530,Subject,Veg,557
3890,1462,Attorney,Non-Veg,520
3891,1403,Friend,Veg,482
3892,73,All,Veg,591
3893,4350,Season,Veg,186
3894,4035,Begin,Veg,388
3895,4612,Something,Veg,236
3896,2797,Financial,Veg,152
3897,4517,Turn,Non-Veg,304
3898,2494,About,Veg,447
3899,4975,House,Veg,150
3900,4232,Smile,Non-Veg,426
3901,3577,Program,Non-Veg,509
3902,33,Green,Non-Veg,499
3903,2695,Themselves,Non-Veg,139
3904,4374,Theory,Veg,349
3905,4846,Benefit,Non-Veg,317
3906,3599,Middle,Veg,278
3907,2393,Region,Non-Veg,138
3908,4113,Meet,Non-Veg,282
3909,2872,Matter,Non-Veg,323
3910,2678,Mouth,Veg,263
3911,1402,As,Non-Veg,333
3912,818,Such,Non-Veg,476
3913,1661,Resource,Non-Veg,292
3914,4563,Senior,Veg,596
3915,4724,Choice,Veg,184
3916,2439,Company,Non-Veg,560
3917,2984,Gas,Veg,342
3918,1211,Future,Non-Veg,573
3919,600,House,Veg,272
3920,1847,Home,Non-Veg,492
3921,1856,Sign,Veg,136
3922,1888,Crime,Non-Veg,186
3923,680,Back,Veg,228
3924,3253,Campaign,Veg,293
3925,1836,Have,Non-Veg,418
3926,4031,Him,Non-Veg,142
3927,2178,Firm,Veg,511
3928,149,Yourself,Non-Veg,455
3929,1496,Fly,Non-Veg,258
3930,4914,Can,Non-Veg,204
3931,1745,Seek,Non-Veg,552
3932,1647,Family,Veg,328
3933,2996,Particularly,Non-Veg,316
3934,1673,Mind,Veg,363
3935,1940,Standard,Veg,517
3936,658,Amount,Non-Veg,586
3937,3668,Finally,Non-Veg,148
3938,1054,Build,Veg,451
3939,4072,Whose,Non-Veg,541
3940,577,Adult,Non-Veg,222
3941,3096,Home,Veg,558
3942,3032,Sure,Veg,402
3943,4819,Side,Veg,124
3944,4780,Data,Non-Veg,230
3945,4838,Appear,Non-Veg,528
3946,2973,Paper,Veg,469
3947,3949,Once,Veg,535
3948,2046,Executive,Non-Veg,323
3949,3937,The,Non-Veg,599
3950,2949,Cover,Non-Veg,198
3951,1628,Last,Veg,451
3952,1489,Ask,Non-Veg,389
3953,4146,Since,Non-Veg,584
3954,4199,Generation,Veg,599
3955,4464,During,Non-Veg,296
3956,936,Explain,Veg,208
3957,3564,Through,Non-Veg,447
3958,3630,Whole,Veg,319
3959,1715,Simply,Veg,363
3960,1803,Indicate,Veg,510
3961,1421,I,Non-Veg,307
3962,3592,Animal,Non-Veg,418
3963,3521,Traditional,Non-Veg,181
3964,3312,Morning,Non-Veg,124
3965,2306,Few,Veg,285
3966,1996,Against,Non-Veg,531
3967,1968,Put,Non-Veg,484
3968,3715,Any,Veg,107
3969,4036,Right,Veg,223
3970,4486,Maybe,Veg,248
3971,4869,Across,Veg,197
3972,3459,Life,Non-Veg,315
3973,394,How,Veg,200
3974,4779,Cause,Non-Veg,317
3975,3731,Whatever,Non-Veg,466
3976,4366,Deal,Veg,561
3977,4245,Degree,Veg,512
3978,4907,People,Veg,513
3979,28,Position,Veg,358
3980,3492,Him,Veg,490
3981,4262,Behind,Non-Veg,455
3982,1174,Important,Veg,110
3983,339,Free,Non-Veg,515
3984,1069,Consider,Veg,158
3985,842,Finish,Non-Veg,349
3986,4285,Table,Non-Veg,239
3987,4747,Inside,Non-Veg,434
3988,294,Increase,Veg,137
3989,1858,Mrs,Veg,221
3990,1323,Ok,Veg,507
3991,1648,Stuff,Non-Veg,164
3992,4899,Any,Non-Veg,245
3993,3621,Fire,Veg,401
3994,4527,Nice,Veg,224
3995,3095,Man,Non-Veg,411
3996,3492,Follow,Non-Veg,290
3997,3496,Central,Veg,362
3998,4583,Month,Veg,589
3999,3802,All,Veg,460
4000,89,Another,Non-Veg,549
4001,4367,Travel,Non-Veg,395
4002,1957,Fall,Veg,281
4003,900,Cold,Veg,258
4004,3478,Fish,Veg,452
4005,1745,Everything,Veg,407
4006,4374,Stuff,Veg,577
4007,2254,Film,Non-Veg,386
4008,3662,Past,Veg,261
4009,2961,Arm,Non-Veg,362
4010,1634,Public,Non-Veg,316
4011,862,Front,Non-Veg,499
4012,4702,Seat,Non-Veg,505
4013,1014,Night,Non-Veg,583
4014,3300,Result,Non-Veg,280
4015,1507,Young,Non-Veg,190
4016,3206,Election,Non-Veg,116
4017,4804,Kid,Veg,224
4018,978,Agent,Veg,359
4019,3462,Out,Veg,544
4020,1818,Other,Veg,477
4021,3685,Know,Veg,454
4022,4059,Billion,Non-Veg,588
4023,2635,Mind,Non-Veg,313
4024,4902,Pattern,Non-Veg,338
4025,4816,Agree,Non-Veg,279
4026,3667,Including,Non-Veg,518
4027,949,Act,Veg,271
4028,474,Growth,Veg,242
4029,568,Create,Non-Veg,416
4030,3433,Production,Veg,343
4031,4024,Already,Veg,331
4032,2259,To,Veg,271
4033,3145,Safe,Veg,376
4034,4311,Beat,Veg,176
4035,4996,Maybe,Non-Veg,402
4036,1983,Model,Veg,430
4037,1097,Sure,Veg,148
4038,3571,Become,Non-Veg,536
4039,3391,Majority,Non-Veg,347
4040,2673,Require,Non-Veg,382
4041,3647,News,Non-Veg,386
4042,2420,Total,Non-Veg,527
4043,4280,Entire,Non-Veg,131
4044,3349,Record,Non-Veg,599
4045,674,Dark,Non-Veg,257
4046,2803,Share,Veg,117
4047,2370,Either,Non-Veg,480
4048,4531,Audience,Non-Veg,162
4049,1067,Must,Veg,227
4050,688,Perhaps,Non-Veg,115
4051,4984,Personal,Non-Veg,262
4052,69,Lawyer,Non-Veg,545
4053,2104,Page,Non-Veg,350
4054,420,Per,Veg,236
4055,3999,Seat,Veg,417
4056,2598,Expert,Non-Veg,394
4057,4339,Prepare,Veg,278
4058,2125,Size,Veg,328
4059,3893,Attorney,Veg,470
4060,440,Education,Veg,493
4061,1287,Laugh,Veg,279
4062,1209,Fly,Veg,495
4063,1079,Seek,Non-Veg,171
4064,2564,Discussion,Non-Veg,417
4065,3624,Yet,Veg,486
4066,1254,Majority,Veg,182
4067,3358,Not,Veg,478
4068,3210,Character,Non-Veg,494
4069,3550,Future,Non-Veg,235
4070,615,Trade,Non-Veg,317
4071,3079,Amount,Non-Veg,208
4072,2724,Performance,Non-Veg,477
4073,3491,Remain,Non-Veg,506
4074,3544,Face,Veg,218
4075,4516,World,Non-Veg,493
4076,1901,Change,Non-Veg,117
4077,4372,Tree,Non-Veg,431
4078,1713,Hit,Veg,522
4079,2330,Test,Non-Veg,253
4080,3620,Party,Veg,110
4081,1195,Decision,Veg,237
4082,4907,Sign,Non-Veg,486
4083,1379,Everybody,Non-Veg,161
4084,1313,Discuss,Non-Veg,170
4085,2916,Down,Veg,160
4086,750,World,Non-Veg,231
4087,301,Street,Veg,160
4088,4696,Probably,Veg,587
4089,3983,My,Non-Veg,491
4090,4625,Long,Non-Veg,457
4091,3838,Right,Non-Veg,368
4092,278,Response,Veg,111
4093,4759,Eight,Non-Veg,134
4094,2559,Likely,Veg,585
4095,3918,Enough,Non-Veg,537
4096,2162,Next,Veg,150
4097,4676,Off,Non-Veg,142
4098,1390,Top,Non-Veg,327
4099,691,Before,Veg,210
4100,4733,Group,Veg,421
4101,3469,Another,Non-Veg,114
4102,1849,Same,Veg,276
4103,4919,North,Veg,261
4104,4971,Final,Veg,138
4105,3817,Item,Veg,125
4106,940,Gun,Non-Veg,211
4107,3183,Move,Veg,552
4108,3310,Like,Non-Veg,531
4109,2051,Beat,Non-Veg,572
4110,1747,Pass,Non-Veg,150
4111,2452,Car,Veg,581
4112,25,Party,Non-Veg,466
4113,2557,Chair,Non-Veg,487
4114,61,Decade,Non-Veg,197
4115,123,Long,Non-Veg,510
4116,2103,Present,Non-Veg,474
4117,1187,Animal,Veg,269
4118,1731,Point,Non-Veg,155
4119,4642,Since,Veg,320
4120,4090,Walk,Non-Veg,424
4121,2473,Suffer,Non-Veg,245
4122,2966,Imagine,Veg,544
4123,2278,Food,Veg,359
4124,4088,Agree,Non-Veg,228
4125,2965,Step,Non-Veg,149
4126,1311,Worry,Non-Veg,439
4127,155,Among,Non-Veg,425
4128,2213,Heavy,Non-Veg,503
4129,3254,Certain,Veg,119
4130,1263,Way,Non-Veg,273
4131,1363,Tough,Non-Veg,382
4132,938,All,Veg,125
4133,512,Third,Veg,259
4134,187,There,Non-Veg,109
4135,1846,Institution,Veg,181
4136,1703,Economy,Veg,355
4137,391,Us,Veg,204
4138,655,Behavior,Non-Veg,239
4139,4272,Capital,Non-Veg,301
4140,2822,Class,Non-Veg,443
4141,764,Beautiful,Veg,123
4142,3401,According,Non-Veg,472
4143,4807,Note,Non-Veg,534
4144,3268,Expert,Veg,521
4145,1086,Young,Non-Veg,145
4146,1930,Rule,Veg,316
4147,4377,Often,Veg,491
4148,1964,Suffer,Veg,154
4149,1786,Represent,Veg,177
4150,2275,Which,Non-Veg,590
4151,2687,Image,Non-Veg,258
4152,2969,He,Non-Veg,443
4153,4573,Floor,Veg,371
4154,716,Kitchen,Non-Veg,247
4155,243,Eight,Non-Veg,137
4156,3916,Institution,Veg,210
4157,1524,Take,Veg,114
4158,838,According,Non-Veg,177
4159,3324,Usually,Veg,175
4160,2954,Because,Non-Veg,517
4161,1346,Less,Veg,427
4162,2424,Military,Veg,374
4163,2029,Party,Non-Veg,593
4164,1433,Manage,Veg,296
4165,240,Government,Veg,475
4166,139,Several,Veg,318
4167,3194,Also,Non-Veg,162
4168,420,Treatment,Non-Veg,460
4169,304,Worry,Non-Veg,560
4170,2163,Personal,Veg,131
4171,2027,Thousand,Veg,578
4172,4103,Operation,Veg,332
4173,2227,Behind,Veg,209
4174,1169,Evening,Non-Veg,264
4175,416,Today,Non-Veg,293
4176,2714,Town,Veg,106
4177,150,Throughout,Non-Veg,531
4178,2445,Level,Non-Veg,238
4179,839,Discuss,Non-Veg,558
4180,1697,Truth,Veg,442
4181,4340,Act,Non-Veg,386
4182,1911,Person,Non-Veg,527
4183,1422,Box,Non-Veg,400
4184,4975,Meeting,Non-Veg,555
4185,3002,Soldier,Non-Veg,155
4186,1321,Main,Veg,259
4187,4036,Floor,Non-Veg,595
4188,1524,Computer,Non-Veg,248
4189,3879,Interesting,Veg,386
4190,553,Particularly,Non-Veg,356
4191,3757,Of,Veg,560
4192,3672,Quickly,Veg,238
